,MarketCap,PriceToBook,Beta,DividendYield,Return_6m,Momentum_6m,Volatility,BookValue,PE,PB,ROE,ROA,DebtToEquity
REGN,56981770240,1.9018896,0.426,0.63,0.03517509394391429,0.6334841628959276,0.29553360670188505,277.503,13.422687,1.9018896,0.15961,0.0691,9.204
RF,19021359104,1.1313088,0.982,4.81,-0.03545919045373214,0.5429864253393665,0.4227323698613437,18.704,10.222222,1.1313088,0.11306,0.0128,
RSG,77680500736,6.6499023,0.664,0.92,0.019785359771758323,0.6063348416289592,0.1985666054225809,37.381,37.54985,6.6499023,0.18545,0.06395,115.988
RMD,35929481216,6.4779124,0.783,0.87,-0.2014846314026042,0.21266968325791855,0.29818971756290197,37.827,27.501682,6.4779124,0.25811002,0.14012,15.142
RVTY,10755637248,1.4267175,1.021,0.31,-0.19729764055496604,0.22171945701357465,0.31752514996248743,63.958,37.70661,1.4267175,0.03824,0.02025,43.542
ROK,33333919744,9.692904,1.317,1.85,-0.34832300416112855,0.06787330316742081,0.28155813725974005,30.414,37.17528,9.692904,0.24438,0.071100004,113.537
ROL,27489122304,20.271622,0.788,1.16,0.05796021997827006,0.669683257918552,0.2831252958361959,2.798,57.29293,20.271622,0.37827,0.14879,67.198
ROP,61335154688,3.1906219,1.08,0.57,-0.06935524076354825,0.49095022624434387,0.22797054842451117,178.799,41.041725,3.1906219,0.08095,0.04156,38.788
ROST,46786498560,8.491794,1.177,1.13,-0.2376190089378959,0.16289592760180996,0.40166417793433135,16.755,22.512657,8.491794,0.40282002,0.11066,103.144
RCL,63344082944,7.9575615,2.125,1.32,-0.2040961991642222,0.2081447963800905,0.6507839858562152,29.313,18.979658,7.9575615,0.48519,0.07429,247.101
SPGI,155712159744,4.666336,1.227,0.76,-0.26828176463967673,0.13122171945701358,0.2512388743754218,108.807,39.853218,4.666336,0.11241,0.061950002,31.875
CRM,264258338816,4.3312526,1.421,0.6,-0.3821238018461164,0.038461538461538464,0.39876044830979573,63.589,43.237053,4.3312526,0.10258,0.047259998,19.731
SLB,46675668992,2.4080012,1.066,3.4,0.6386308017060435,0.9705882352941176,0.5013719779407051,14.348,11.7118635,2.4080012,0.20201,0.08125,68.142
SRE,49167278080,1.617726,0.642,3.4,0.3858757793485265,0.9389140271493213,0.22975809018453938,46.621,17.063347,1.617726,0.09709,0.01933,99.694
NOW,202851844096,20.00694,0.974,,-0.2664350842548052,0.1334841628959276,0.41704388089204647,48.986,132.97964,20.00694,0.16858,0.049200002,23.661
SHW,88176459776,21.247583,1.245,0.9,-0.19547209116041453,0.22624434389140272,0.2412697087636077,16.56,33.257088,21.247583,0.70217,0.09887999,329.968
SPG,61517086720,18.352451,1.462,5.2,-0.25558660294516206,0.14705882352941177,0.48884525885365343,8.892,22.447042,18.352451,0.74901,0.05797,688.571
SWKS,10475351040,1.7125281,1.179,4.19,-0.28589618292245694,0.11085972850678733,0.3860682974791796,39.83,20.987692,1.7125281,0.06701,0.04812,20.363
SNA,16506177536,2.9897141,0.768,2.72,0.06766012274372424,0.6855203619909502,0.29638284902239637,105.582,16.526701,2.9897141,0.19538,0.10828,23.477
SO,99402162176,2.9344895,0.377,3.21,0.2607963103114425,0.8868778280542986,0.19269508405561833,30.789,21.666666,2.9344895,0.12244,0.03463,188.378
LUV,17768421376,1.8972862,1.175,2.38,-0.005630504814569333,0.579185520361991,0.42151074696883306,16.434,35.03371,1.8972862,0.05593,0.009330001,85.371
SWK,9695862784,1.0964344,1.19,5.57,-0.34044816869471134,0.07013574660633484,0.31170272424780876,57.158,26.555084,1.0964344,0.04032,0.02797,81.597
STT,26752923648,1.1706494,1.436,3.32,-0.2040183708877997,0.21040723981900453,0.37738768353712177,80.135,10.564189,1.1706494,0.1122,0.0080699995,
STLD,19563055104,2.2222412,1.455,1.53,0.4157786279552447,0.9502262443438914,0.42229824304283764,58.729,17.149801,2.2222412,0.13199,0.05924,47.5
STE,22246928384,3.4671626,0.957,1.01,0.01534854959702487,0.6018099547511312,0.24966813507019428,65.307,36.46216,3.4671626,0.096140005,0.05589,36.087
SYK,145574297600,6.9552836,0.937,0.87,-0.03152835454172871,0.5475113122171946,0.2730640495775935,54.767,51.40621,6.9552836,0.14259,0.07486,82.924
SMCI,19091279872,2.9838636,1.356,,0.2487923292332631,0.8778280542986425,0.49581279147283763,10.721,17.38587,2.9838636,0.20062,0.083739996,39.067
SYF,21175949312,1.3783108,1.415,2.23,-0.19044721193154,0.22850678733031674,0.4255566980636456,40.361,7.620548,1.3783108,0.18597999,0.02437,
SNPS,74666000384,8.024394,1.163,,-0.0707918318135997,0.48868778280542985,0.358490260698913,60.179,58.110706,8.024394,0.15951,0.06647,7.147
SYY,34296203264,17.843632,0.812,3.06,0.20242298746265264,0.830316742081448,0.3595844216256174,3.965,18.281654,17.843632,0.93613,0.085710004,751.105
TMUS,276834058240,4.538026,0.681,1.4,0.23665097811686064,0.8642533936651584,0.27161317652439915,53.726,23.78634,4.538026,0.19351,0.055999998,199.152
TROW,20432105472,1.9722682,1.519,5.56,-0.37131963592376444,0.04751131221719457,0.2955103707294664,47.022,10.526673,1.9722682,0.18447,0.109910004,4.48
TPR,16149240832,12.075851,1.429,1.87,-0.1383359271094971,0.3393665158371041,0.4880109361659609,6.46,22.677326,12.075851,0.40273,0.08167,274.983
TRGP,34613669888,14.154174,1.22,2.52,0.4697109007963405,0.9570135746606335,0.4907411232898464,11.273,29.3849,14.154174,0.41976002,0.074439995,630.027
TGT,43800305664,2.9944398,1.265,4.69,-0.3526645135589952,0.06108597285067873,0.32465561105331703,32.193,10.880362,2.9944398,0.2912,0.06341,135.518
TEL,45336109056,3.7589438,1.228,1.9,-0.16078203093731713,0.29411764705882354,0.28817269821229774,40.671,33.234783,3.7589438,0.1122,0.08149,46.476
TDY,22724886528,2.2892532,1.066,,-0.03963500598130998,0.5339366515837104,0.2779811697072186,211.842,27.743708,2.2892532,0.086210005,0.045500003,29.853
TER,12419716096,4.4466143,1.7,0.64,-0.3010218215801179,0.09954751131221719,0.46060976855240765,17.411,21.93201,4.4466143,0.21551001,0.105579995,2.458
TSLA,960683573248,12.864907,2.434,,-0.3532531067276016,0.058823529411764705,0.6572118339732076,23.184,171.4138,12.864907,0.087740004,0.03724,17.407
TXN,156502474752,9.545102,0.955,3.3,-0.08109977815200746,0.45701357466063347,0.27878312266949584,18.048,32.688805,9.545102,0.29189,0.10038,78.313
TPL,29912418304,26.398638,1.206,0.48,0.32782168546310275,0.9253393665158371,0.49511893262591555,49.298,65.89367,26.398638,0.39523998,0.2672,
TXT,13072830464,1.7973541,1.205,0.11,-0.07703322024159959,0.47285067873303166,0.38433429952898435,40.287,16.30856,1.7973541,0.11699,0.04261,56.371
TMO,152179163136,3.081162,0.826,0.42,-0.12021307805742637,0.3778280542986425,0.27099231051549905,130.837,23.64399,3.081162,0.13704,0.050019998,69.231
TJX,143022374912,17.084557,0.937,1.32,-0.09131758828921363,0.4276018099547511,0.3287079877699295,7.498,30.070423,17.084557,0.61982,0.12810001,152.246
TSCO,27271849984,12.185273,0.817,1.81,-0.1494382841628254,0.3167420814479638,0.3031457123097787,4.21,25.522388,12.185273,0.49624002,0.091120005,257.388
TT,90262077440,12.075366,1.147,0.92,-0.2640336190877947,0.13800904977375567,0.27918776676960444,33.517,33.33855,12.075366,0.38632,0.113570005,63.469
TRV,61116985344,2.1682515,0.546,1.64,0.2129051812690035,0.8416289592760181,0.25839150506830194,124.409,14.6922655,2.1682515,0.16052,0.02691,28.495
TRMB,16252206080,2.9143493,1.677,,-0.2169559134380492,0.18778280542986425,0.3389597604295881,23.374,11.112561,2.9143493,0.30996,0.03192,25.668
TYL,24159940608,6.876174,0.879,,-0.3335581175890583,0.0746606334841629,0.3192152767944684,81.477,84.375,6.876174,0.08871,0.04473,18.222
TSN,19699738624,1.0706472,0.619,3.62,0.1274850112469103,0.753393665158371,0.2792975496433124,51.651,21.51751,1.0706472,0.051149998,0.03666,48.934
USB,65468420096,1.2303458,0.992,4.84,-0.049521051960302556,0.5113122171945701,0.34150584020582303,34.153,10.4009905,1.2303458,0.11526,0.00988,
UBER,173177241600,7.8851647,1.433,,-0.3963157754195364,0.033936651583710405,0.5169031242073493,10.502,14.502626,7.8851647,0.69382006,0.05214,48.566
UDR,15943160832,4.2596693,0.843,4.03,-0.1445900669399528,0.3257918552036199,0.2911677600313009,9.928,117.47222,4.2596693,0.02848,0.018029999,136.541
ULTA,17705652224,7.244163,1.057,,0.060867285777259125,0.6719457013574661,0.39957577038532327,54.136,15.482432,7.244163,0.50386,0.16707,77.289
UNP,129246003200,8.078575,1.068,2.51,-0.0460602772276228,0.5180995475113123,0.24293285352034075,26.777,19.488289,8.078575,0.42468,0.08991,211.385
UAL,25236457472,2.0058148,1.396,,0.0764316962901481,0.6968325791855203,0.6403920887927492,38.523,7.030937,2.0058148,0.33571997,0.04824,260.978
UPS,81269850112,5.2046247,1.212,6.98,-0.07699045913554332,0.4751131221719457,0.3066065512539859,18.424,13.99854,5.2046247,0.35908002,0.07375,163.185
URI,43705327616,4.972637,1.702,1.1,-0.13355383091521622,0.3597285067873303,0.4144352172657946,135.22,17.428719,4.972637,0.30173,0.09315,159.21
UNH,345293783040,3.4661617,0.571,2.15,0.11570573106667953,0.7375565610859729,0.23447161383474294,109.816,15.933027,3.4661617,0.22700001,0.07044,77.277
UHS,11852547072,1.7404875,1.297,0.43,0.02005236357471914,0.6108597285067874,0.34568222440068486,104.442,10.21236,1.7404875,0.18473,0.075679995,73.981
VLO,38502416384,1.6390449,0.947,3.86,1.0191664669012985,0.995475113122172,0.49636948680729787,75.001,41.812923,1.6390449,0.03714,0.02456,41.246
VTR,29790181376,2.5953448,0.974,2.91,0.22423434444142998,0.8574660633484162,0.37568904308949946,25.434,200.0303,2.5953448,0.01381,0.01915,108.897
VRSK,43312975872,352.10468,0.898,0.58,-0.23627137529501643,0.16515837104072398,0.23924600767613974,0.879,46.471474,352.10468,4.68222,0.16698,3178.837
VZ,183870668800,1.8255265,0.383,6.17,0.047398099076299445,0.6493212669683258,0.1618465678847452,23.889,10.383334,1.8255265,0.18416001,0.051469997,169.089
VICI,33666781184,1.2651895,0.77,5.46,0.1623205835882474,0.7895927601809954,0.30313397438100215,25.182,12.744,1.2651895,0.1012,0.04871,65.738
V,675350315008,17.804152,0.955,0.67,0.08723295455692039,0.7058823529411765,0.2729678538090402,19.801,35.466805,17.804152,0.50655,0.16936001,54.594
VST,46176313344,14.90448,1.176,0.65,0.3223253827281501,0.920814479638009,0.3807224306501793,9.108,21.513472,14.90448,0.41676,0.063,366.143
VMC,35619201024,4.3788877,0.834,0.74,-0.13738728678913556,0.3438914027149321,0.3255896877975146,61.575,37.97606,4.3788877,0.120749995,0.059809998,67.823
WRB,27499515904,3.0846808,0.44,0.44,0.4056177092297416,0.9457013574660633,0.2637752703606066,23.5,16.819025,3.0846808,0.20686,0.03687,34.344
GWW,49819537408,14.326408,1.236,0.87,0.0341696063047864,0.6312217194570136,0.24855992797374027,72.388,26.639097,14.326408,0.5416,0.19601999,69.639
WAB,32962289664,3.1787577,1.123,0.53,0.05355504369132397,0.6606334841628959,0.34255071091967815,60.596,30.143974,3.1787577,0.106800005,0.05728,41.406
WMT,773846073344,8.526845,0.699,0.95,-0.09761884172084065,0.41402714932126694,0.21084019244006016,11.343,40.13278,8.526845,0.21414,0.07124,63.58
DIS,191517278208,1.8357304,1.493,0.98,-0.24644576364150983,0.1515837104072398,0.3178792769465427,57.71,34.396107,1.8357304,0.08894,0.04481,39.432
WM,93660463104,10.826589,0.681,1.4,-0.005606393223035866,0.581447963800905,0.19596732904882652,21.498,35.05271,10.826589,0.34013999,0.07004,275.54
WAT,20474701824,10.431434,1.141,,-0.019111834033196412,0.5588235294117647,0.2876677779930127,32.983,31.221415,10.431434,0.40822,0.11609,78.582
WEC,34345203712,2.6468925,0.452,3.26,0.22242214532871973,0.8529411764705882,0.19604765541055522,40.659,20.978558,2.6468925,0.12579,0.02987,153.016
WFC,235765334016,1.4543812,1.123,2.19,-0.045400737465034736,0.5203619909502263,0.39953016002276875,49.815,13.030575,1.4543812,0.11021,0.01031,
WELL,97556553728,2.8638892,0.926,1.77,0.12310463831414013,0.746606334841629,0.3670018812273209,52.09,84.76136,2.8638892,0.0348,0.01729,49.196
WST,15307380736,5.701517,1.142,0.39,-0.3022283022200956,0.09728506787330317,0.2936656297951416,37.369,33.44741,5.701517,0.17421,0.1033,11.457
WDC,15385520128,2.9729002,1.481,0.9,0.04218530103108669,0.6470588235294118,0.4719756513232945,14.834,15.102738,2.9729002,0.13558,0.055609997,
WY,19019835392,1.972011,1.167,3.25,0.0759201475047682,0.6923076923076923,0.3273947658045028,13.291,53.48979,1.972011,0.03706,0.02404,53.8
WSM,19799728128,9.213219,1.566,1.67,-0.351677042102809,0.06334841628959276,0.4739178867707843,17.4,18.217045,9.213219,0.52702,0.16951,62.888
WMB,70403440640,5.65405,0.685,3.39,0.4369915193342624,0.9547511312217195,0.2901901522568557,10.198,31.0,5.65405,0.16197,0.03995,184.4
WDAY,69325979648,7.6413703,1.296,,-0.42909239949525757,0.024886877828054297,0.39229981665686603,33.918,132.91281,7.6413703,0.06146,0.01812,37.215
XEL,40725094400,2.055664,0.397,3.2,0.19510870104816808,0.8212669683257918,0.19684900825990378,34.349,20.767647,2.055664,0.102589995,0.02172,163.558
XYL,29895671808,2.764588,1.097,1.32,-0.3036440867426783,0.09276018099547512,0.2940972852067588,44.437,33.113205,2.764588,0.08505,0.04441,19.323
ZBRA,13563350016,3.7614589,1.746,,-0.43179121039059265,0.02262443438914027,0.3416177160690064,70.906,25.232735,3.7614589,0.16159001,0.06539,65.113
ZBH,18837108736,1.5201252,0.781,1.02,0.03116476295985025,0.6289592760180995,0.3083053187195582,62.633,21.157778,1.5201252,0.07318,0.044180002,59.058
ZTS,70908280832,14.974615,0.943,1.28,-0.24526598812431366,0.1583710407239819,0.2368965181440118,10.636,28.594255,14.974615,0.52085996,0.15108,145.628
